Date,Symbol,Direction,Entry,Exit,PnL
2026-05-01,MES,Long,5375.00,5398.00,115
2026-05-01,MNQ,Long,19599.75,19563.25,-73
2026-05-01,MYM,Long,39936.00,40004.00,34
2026-05-01,MNQ,Short,19645.00,19617.25,55.50
2026-05-04,MNQ,Short,19630.25,19682.50,-104.50
2026-05-04,MYM,Short,39935.00,39729.00,103
2026-05-04,MYM,Long,39995.00,40083.00,44
2026-05-04,MNQ,Long,19620.75,19669.50,97.50
2026-05-04,MYM,Long,40002.00,40261.00,129.50
2026-05-04,MES,Short,5367.75,5385.00,-86.25
2026-05-04,MYM,Long,39948.00,40160.00,106
2026-05-05,MES,Short,5371.75,5380.00,-41.25
2026-05-05,MNQ,Long,19635.00,19604.50,-61
2026-05-05,MES,Short,5361.25,5382.75,-107.50
2026-05-05,MNQ,Long,19649.75,19594.25,-111
2026-05-05,MNQ,Long,19678.75,19641.75,-74
2026-05-05,MYM,Long,39917.00,39786.00,-65.50
2026-05-05,MES,Short,5368.25,5383.75,-77.50
2026-05-05,MYM,Long,39877.00,39768.00,-54.50
2026-05-05,MNQ,Short,19658.75,19586.00,145.50
2026-05-06,MYM,Short,39948.00,40069.00,-60.50
2026-05-06,MYM,Long,40049.00,39969.00,-40
2026-05-06,MNQ,Short,19691.25,19622.25,138
2026-05-06,MNQ,Long,19682.25,19615.50,-133.50
2026-05-06,MNQ,Long,19689.00,19662.25,-53.50
2026-05-06,MNQ,Long,19669.50,19636.50,-66
2026-05-07,MYM,Long,40029.00,40105.00,38
2026-05-07,MES,Short,5347.75,5328.75,95
2026-05-07,MNQ,Short,19679.50,19609.50,140
2026-05-07,MNQ,Long,19744.50,19678.75,-131.50
2026-05-07,MNQ,Long,19747.75,19728.25,-39
2026-05-11,MNQ,Long,19734.00,19770.50,73
2026-05-11,MES,Long,5363.50,5350.75,-63.75
2026-05-11,MES,Short,5354.75,5331.75,115
2026-05-12,MES,Short,5350.75,5334.50,81.25
2026-05-12,MNQ,Short,19691.50,19673.75,35.50
2026-05-12,MNQ,Short,19708.00,19744.25,-72.50
2026-05-12,MES,Short,5353.75,5363.25,-47.50
2026-05-12,MES,Short,5350.75,5364.25,-67.50
2026-05-13,MES,Long,5357.25,5336.50,-103.75
2026-05-13,MES,Short,5362.00,5375.25,-66.25
2026-05-13,MES,Short,5368.50,5349.75,93.75
2026-05-13,MNQ,Short,19721.25,19693.25,56
2026-05-13,MNQ,Long,19733.50,19792.50,118
2026-05-13,MES,Short,5357.50,5344.75,63.75
2026-05-14,MNQ,Short,19691.00,19644.25,93.50
2026-05-14,MES,Long,5361.50,5390.25,143.75
2026-05-14,MES,Long,5366.25,5395.25,145
2026-05-14,MNQ,Short,19699.50,19638.75,121.50
2026-05-14,MNQ,Short,19683.25,19743.25,-120
2026-05-14,MYM,Short,39916.00,39815.00,50.50
2026-05-14,MYM,Short,39921.00,40101.00,-90
2026-05-14,MYM,Long,39968.00,39881.00,-43.50
2026-05-14,MES,Short,5360.50,5385.75,-126.25
2026-05-14,MNQ,Short,19688.25,19626.25,124
2026-05-14,MNQ,Long,19687.00,19726.75,79.50
2026-05-18,MNQ,Short,19722.00,19657.50,129
2026-05-18,MYM,Long,39902.00,40094.00,96
2026-05-18,MNQ,Long,19784.75,19853.25,137
2026-05-18,MNQ,Long,19752.00,19727.00,-50
2026-05-18,MNQ,Long,19718.75,19775.75,114
2026-05-18,MES,Short,5376.00,5347.75,141.25
2026-05-19,MNQ,Short,19794.00,19826.25,-64.50
2026-05-19,MNQ,Long,19825.25,19778.00,-94.50
2026-05-19,MNQ,Long,19840.50,19799.00,-83
2026-05-19,MNQ,Short,19807.25,19735.50,143.50
2026-05-19,MNQ,Long,19798.25,19732.25,-132
2026-05-19,MYM,Short,39973.00,40084.00,-55.50
2026-05-20,MES,Short,5373.50,5354.75,93.75
2026-05-20,MNQ,Short,19834.00,19868.50,-69
2026-05-20,MES,Short,5367.25,5353.75,67.50
2026-05-20,MYM,Long,39869.00,39961.00,46
2026-05-20,MYM,Long,39896.00,39683.00,-106.50
2026-05-20,MNQ,Long,19852.50,19925.00,145
2026-05-21,MES,Long,5381.25,5368.25,-65
2026-05-21,MES,Long,5391.00,5377.25,-68.75
2026-05-21,MES,Long,5384.25,5377.50,-33.75
2026-05-21,MES,Long,5378.75,5402.25,117.50
2026-05-21,MNQ,Long,19791.75,19769.75,-44
2026-05-21,MNQ,Short,19828.75,19754.75,148
2026-05-21,MNQ,Long,19788.25,19729.50,-117.50
2026-05-21,MNQ,Short,19769.75,19742.50,54.50
2026-05-22,MNQ,Short,19777.00,19797.50,-41
2026-05-22,MES,Short,5396.25,5422.00,-128.75
2026-05-22,MES,Long,5398.25,5391.00,-36.25
2026-05-25,MYM,Long,40056.00,39917.00,-69.50
2026-05-25,MYM,Long,39962.00,40116.00,77
2026-05-25,MNQ,Long,19868.00,19904.00,72
2026-05-25,MNQ,Short,19821.25,19868.25,-94
2026-05-25,MYM,Long,39958.00,40063.00,52.50
2026-05-25,MNQ,Long,19869.00,19911.50,85
2026-05-25,MYM,Long,39969.00,40062.00,46.50
2026-05-25,MNQ,Long,19846.50,19920.75,148.50
2026-05-26,MNQ,Short,19884.25,19820.75,127
2026-05-26,MNQ,Long,19871.50,19853.00,-37
2026-05-26,MNQ,Short,19880.00,19847.50,65
2026-05-26,MNQ,Short,19873.25,19810.00,126.50
2026-05-26,MNQ,Long,19866.25,19911.25,90
2026-05-27,MES,Long,5372.50,5401.50,145
2026-05-27,MYM,Short,39879.00,39942.00,-31.50
2026-05-27,MNQ,Long,19895.75,19852.25,-87
2026-05-27,MNQ,Long,19859.00,19919.25,120.50
2026-05-27,MES,Long,5384.50,5408.25,118.75
2026-05-27,MNQ,Long,19834.75,19855.75,42
2026-05-27,MNQ,Short,19885.50,19814.75,141.50
2026-05-27,MNQ,Long,19858.75,19805.25,-107
2026-05-28,MES,Long,5386.25,5399.25,65
2026-05-28,MES,Long,5387.75,5361.25,-132.50
2026-05-28,MES,Long,5394.50,5405.00,52.50
2026-05-28,MES,Short,5389.25,5369.75,97.50
2026-05-28,MNQ,Long,19947.00,19892.00,-110
2026-05-29,MYM,Long,39952.00,39880.00,-36
2026-05-29,MNQ,Short,19879.50,19841.75,75.50
2026-05-29,MES,Long,5381.50,5390.50,45
2026-05-29,MES,Short,5383.50,5356.75,133.75
2026-05-29,MES,Short,5387.00,5367.75,96.25
2026-05-29,MNQ,Long,19893.50,19921.00,55
2026-05-29,MNQ,Short,19892.75,19823.25,139
2026-05-29,MES,Short,5387.50,5409.75,-111.25
2026-05-29,MYM,Short,39928.00,39628.00,150
2026-06-01,MES,Short,5393.00,5380.75,61.25
2026-06-01,MES,Short,5395.75,5414.25,-92.50
2026-06-01,MNQ,Long,19930.75,19986.25,111
2026-06-01,MES,Short,5396.75,5405.25,-42.50
2026-06-02,MES,Long,5421.25,5431.75,52.50
2026-06-02,MNQ,Short,19973.50,19928.75,89.50
2026-06-02,MES,Long,5411.75,5384.00,-138.75
2026-06-02,MNQ,Short,19972.75,20033.75,-122
2026-06-02,MES,Short,5416.00,5443.50,-137.50
2026-06-03,MES,Long,5405.50,5416.50,55
2026-06-03,MYM,Short,40001.00,39847.00,77
2026-06-03,MYM,Short,39926.00,40047.00,-60.50
2026-06-03,MES,Long,5404.75,5417.00,61.25
2026-06-03,MNQ,Short,19947.75,19889.75,116
2026-06-03,MYM,Long,39992.00,40190.00,99
2026-06-04,MNQ,Short,20018.00,19987.75,60.50
2026-06-04,MYM,Long,39928.00,40070.00,71
2026-06-04,MNQ,Short,20008.00,20045.00,-74
2026-06-04,MES,Short,5403.25,5392.25,55
2026-06-04,MNQ,Long,20027.50,19969.25,-116.50
2026-06-04,MES,Long,5394.50,5388.25,-31.25
2026-06-05,MNQ,Long,20015.50,20055.75,80.50
2026-06-05,MNQ,Long,19995.75,20034.75,78
2026-06-05,MNQ,Long,20014.00,20070.75,113.50
2026-06-08,MES,Short,5429.00,5416.75,61.25
2026-06-08,MNQ,Short,20029.00,19959.50,139
2026-06-08,MNQ,Short,20067.25,20030.25,74
2026-06-08,MYM,Long,40106.00,40361.00,127.50
2026-06-08,MNQ,Long,20067.50,20123.00,111
2026-06-08,MES,Long,5425.75,5444.75,95
2026-06-09,MES,Short,5429.25,5423.25,30
2026-06-09,MNQ,Short,20042.75,20007.25,71
2026-06-09,MNQ,Long,20044.00,19984.00,-120
2026-06-09,MYM,Long,39988.00,39911.00,-38.50
2026-06-09,MNQ,Short,20044.00,20023.25,41.50
2026-06-09,MNQ,Long,20052.50,20071.25,37.50
2026-06-09,MNQ,Short,20062.25,20080.25,-36
2026-06-09,MNQ,Short,20082.25,20013.50,137.50
2026-06-10,MNQ,Long,19987.00,20023.50,73
2026-06-10,MNQ,Long,19983.50,20039.25,111.50
2026-06-10,MNQ,Long,20003.50,20033.75,60.50
2026-06-10,MES,Long,5425.75,5402.00,-118.75
2026-06-11,MES,Long,5436.50,5446.75,51.25
2026-06-11,MNQ,Long,20005.75,20031.00,50.50
2026-06-11,MNQ,Long,19975.25,19912.75,-125
2026-06-11,MNQ,Short,19962.00,19902.75,118.50
2026-06-12,MNQ,Short,19994.00,20024.50,-61
2026-06-12,MNQ,Long,19964.00,20014.50,101
2026-06-12,MES,Long,5429.25,5451.75,112.50
2026-06-12,MNQ,Long,20010.00,19961.25,-97.50
2026-06-12,MNQ,Long,19966.50,20025.25,117.50
2026-06-12,MES,Long,5429.25,5440.75,57.50
2026-06-12,MES,Long,5431.75,5405.75,-130
2026-06-15,MNQ,Long,19932.25,19907.25,-50
2026-06-15,MYM,Short,39969.00,39726.00,121.50
2026-06-15,MNQ,Short,19965.00,19938.00,54
2026-06-15,MNQ,Long,19981.00,19938.75,-84.50
2026-06-15,MES,Long,5443.00,5464.25,106.25
2026-06-15,MNQ,Long,19949.75,20020.75,142
2026-06-16,MYM,Short,40039.00,39802.00,118.50
2026-06-16,MNQ,Short,19933.00,19956.25,-46.50
2026-06-16,MNQ,Short,19928.25,19882.25,92
2026-06-16,MES,Long,5425.00,5433.75,43.75
2026-06-17,MNQ,Long,19922.50,19974.50,104
2026-06-17,MES,Long,5433.25,5455.75,112.50
2026-06-17,MNQ,Long,19900.25,19882.00,-36.50
2026-06-17,MNQ,Short,19884.75,19906.50,-43.50
2026-06-17,MNQ,Short,19922.50,19953.00,-61
2026-06-18,MNQ,Short,19912.50,19847.75,129.50
2026-06-18,MNQ,Long,19850.50,19798.25,-104.50
2026-06-18,MNQ,Short,19906.75,19885.75,42
2026-06-18,MNQ,Short,19852.75,19811.00,83.50
2026-06-18,MNQ,Long,19898.50,19916.00,35
2026-06-19,MNQ,Long,19884.00,19828.00,-112
2026-06-19,MNQ,Long,19909.50,19842.25,-134.50
2026-06-19,MYM,Short,40186.00,40462.00,-138
2026-06-19,MES,Long,5417.75,5426.50,43.75
2026-06-19,MNQ,Short,19887.75,19854.75,66
2026-06-19,MES,Long,5428.50,5412.25,-81.25
2026-06-19,MNQ,Short,19931.75,19863.25,137
2026-06-19,MES,Long,5422.50,5452.00,147.50
2026-06-22,MNQ,Long,19939.50,19871.00,-137
2026-06-22,MES,Short,5450.50,5438.00,62.50
2026-06-22,MNQ,Short,19964.50,19903.75,121.50
2026-06-22,MNQ,Short,19936.25,19991.25,-110
2026-06-22,MNQ,Long,19984.75,20034.75,100
2026-06-22,MNQ,Long,19939.00,19916.50,-45
2026-06-22,MNQ,Long,19928.75,19908.00,-41.50
2026-06-22,MYM,Long,40219.00,40428.00,104.50
2026-06-23,MES,Long,5437.25,5422.50,-73.75
2026-06-23,MNQ,Short,20014.75,20053.50,-77.50
2026-06-23,MYM,Long,40110.00,40283.00,86.50
2026-06-23,MES,Long,5438.25,5420.75,-87.50
2026-06-23,MES,Long,5441.00,5465.75,123.75
2026-06-23,MES,Long,5438.00,5455.50,87.50
2026-06-23,MNQ,Long,19990.25,20045.25,110
2026-06-23,MES,Long,5433.00,5414.75,-91.25
2026-06-24,MES,Short,5417.25,5404.00,66.25
2026-06-24,MNQ,Long,20025.00,20061.25,72.50
2026-06-24,MNQ,Short,20011.25,20056.00,-89.50
2026-06-24,MNQ,Long,20026.75,20048.00,42.50
2026-06-24,MNQ,Short,20028.75,19987.25,83
2026-06-24,MES,Short,5417.00,5404.00,65
2026-06-24,MNQ,Long,20034.00,20065.25,62.50
2026-06-24,MES,Short,5420.25,5432.50,-61.25
2026-06-25,MNQ,Short,20072.50,20099.00,-53
2026-06-25,MNQ,Short,20049.75,19996.50,106.50
2026-06-25,MNQ,Long,20078.50,20010.25,-136.50
2026-06-25,MNQ,Long,20065.25,20006.00,-118.50
2026-06-25,MNQ,Long,20076.25,20096.25,40
2026-06-25,MNQ,Long,20059.25,20094.00,69.50
2026-06-26,MES,Short,5406.75,5386.00,103.75
2026-06-26,MES,Short,5412.75,5438.50,-128.75
2026-06-26,MNQ,Long,20053.00,20071.50,37
2026-06-26,MES,Long,5417.75,5430.00,61.25
2026-06-26,MNQ,Long,20054.25,20004.75,-99
2026-06-26,MYM,Long,40075.00,39807.00,-134
2026-06-26,MES,Long,5421.50,5441.50,100
2026-06-29,MNQ,Long,20060.75,20045.75,-30
2026-06-29,MNQ,Long,20100.25,20038.25,-124
2026-06-29,MES,Long,5400.25,5394.00,-31.25
2026-06-29,MYM,Short,40089.00,39979.00,55
2026-06-29,MES,Short,5405.25,5382.50,113.75
2026-06-29,MNQ,Long,20067.00,20134.25,134.50
2026-06-30,MNQ,Short,20095.50,20115.75,-40.50
2026-06-30,MNQ,Long,20092.25,20132.00,79.50
2026-06-30,MNQ,Short,20068.75,20031.75,74
2026-06-30,MYM,Short,40184.00,40004.00,90
2026-06-30,MES,Short,5398.00,5389.50,42.50
2026-06-30,MES,Short,5396.50,5381.50,75
2026-06-30,MES,Long,5398.25,5415.75,87.50
2026-06-30,MNQ,Short,20044.75,20078.75,-68
2026-06-30,MNQ,Long,20087.75,20139.50,103.50
2026-06-30,MNQ,Short,20053.75,20023.50,60.50
2026-06-30,MYM,Long,40158.00,39975.00,-91.50
2026-06-30,MYM,Short,40130.00,40327.00,-98.50
2026-06-30,MNQ,Short,20072.00,20099.00,-54
2026-06-30,MES,Long,5394.75,5406.00,56.25
2026-07-01,MES,Long,5384.50,5397.00,62.50
2026-07-01,MNQ,Long,20010.50,19966.75,-87.50
2026-07-01,MES,Short,5375.50,5389.00,-67.50
2026-07-01,MNQ,Long,20020.00,20044.50,49
2026-07-01,MYM,Short,40256.00,40168.00,44
2026-07-03,MNQ,Short,20037.25,20070.00,-65.50
2026-07-03,MNQ,Long,20039.00,20102.25,126.50
2026-07-03,MES,Short,5380.00,5356.25,118.75
2026-07-03,MNQ,Short,20018.00,19981.75,72.50
2026-07-03,MYM,Short,40275.00,40145.00,65
2026-07-06,MES,Short,5367.00,5357.00,50
2026-07-06,MNQ,Long,20048.25,20026.50,-43.50
2026-07-06,MYM,Short,40301.00,40144.00,78.50
2026-07-06,MYM,Long,40311.00,40422.00,55.50
2026-07-06,MNQ,Long,20007.50,20046.50,78
2026-07-06,MNQ,Short,20017.75,19983.75,68
2026-07-06,MNQ,Long,20051.25,20096.25,90
2026-07-06,MNQ,Short,20063.00,20085.00,-44
2026-07-07,MES,Long,5361.25,5344.75,-82.50
2026-07-07,MNQ,Short,20072.00,20135.25,-126.50
2026-07-07,MES,Long,5366.75,5387.50,103.75
2026-07-07,MYM,Short,40186.00,40447.00,-130.50
2026-07-08,MES,Long,5379.50,5408.00,142.50
2026-07-08,MNQ,Short,20048.25,20021.25,54
2026-07-08,MNQ,Short,20022.25,19994.00,56.50
2026-07-08,MNQ,Long,20045.00,20098.00,106
2026-07-08,MNQ,Long,20062.00,20015.00,-94
2026-07-08,MNQ,Long,20049.25,20112.00,125.50
2026-07-08,MES,Long,5377.00,5404.50,137.50
2026-07-09,MNQ,Long,20077.50,20037.25,-80.50
2026-07-09,MNQ,Short,20091.50,20056.25,70.50
2026-07-09,MYM,Short,40295.00,40215.00,40
2026-07-09,MES,Short,5367.50,5348.50,95
2026-07-09,MYM,Short,40390.00,40548.00,-79
2026-07-10,MES,Short,5368.25,5395.50,-136.25
2026-07-10,MNQ,Long,20154.25,20128.50,-51.50
2026-07-10,MES,Short,5375.25,5352.50,113.75
2026-07-10,MNQ,Short,20132.00,20188.50,-113
2026-07-10,MES,Long,5368.75,5344.00,-123.75
2026-07-10,MNQ,Long,20112.25,20096.50,-31.50
2026-07-10,MES,Long,5365.25,5390.75,127.50
2026-07-10,MNQ,Short,20118.00,20075.00,86
2026-07-13,MYM,Long,40407.00,40546.00,69.50
2026-07-13,MNQ,Long,20221.75,20291.50,139.50
2026-07-13,MES,Short,5373.75,5352.00,108.75
2026-07-13,MNQ,Short,20176.50,20123.50,106
2026-07-13,MYM,Short,40371.00,40284.00,43.50
2026-07-13,MES,Long,5371.75,5344.25,-137.50
2026-07-14,MNQ,Long,20271.50,20287.75,32.50
2026-07-14,MNQ,Long,20237.00,20253.75,33.50
2026-07-14,MYM,Short,40468.00,40564.00,-48
2026-07-14,MES,Short,5399.25,5391.25,40
2026-07-14,MES,Long,5399.00,5407.00,40
2026-07-14,MYM,Short,40461.00,40698.00,-118.50
2026-07-15,MYM,Long,40337.00,40116.00,-110.50
2026-07-15,MNQ,Short,20310.75,20239.75,142
2026-07-15,MES,Short,5394.00,5387.75,31.25
2026-07-16,MES,Short,5405.25,5428.00,-113.75
2026-07-16,MYM,Long,40373.00,40520.00,73.50
2026-07-16,MYM,Short,40419.00,40279.00,70
2026-07-16,MNQ,Long,20331.50,20354.50,46
2026-07-16,MNQ,Short,20310.25,20260.25,100
2026-07-16,MES,Long,5406.25,5413.50,36.25
2026-07-17,MNQ,Long,20416.75,20368.00,-97.50
2026-07-17,MNQ,Long,20401.00,20431.25,60.50
2026-07-17,MNQ,Short,20419.00,20359.25,119.50
2026-07-17,MNQ,Long,20390.25,20354.75,-71
2026-07-17,MES,Short,5414.50,5396.25,91.25
2026-07-20,MNQ,Short,20391.25,20317.00,148.50
2026-07-20,MNQ,Long,20364.50,20300.50,-128
2026-07-20,MYM,Long,40346.00,40409.00,31.50
2026-07-20,MNQ,Long,20365.75,20301.25,-129
2026-07-20,MES,Long,5417.25,5395.25,-110
2026-07-20,MNQ,Short,20358.00,20330.50,55
2026-07-20,MNQ,Long,20375.00,20394.25,38.50
2026-07-20,MES,Short,5403.25,5385.25,90
2026-07-20,MNQ,Short,20363.00,20345.25,35.50
2026-07-20,MNQ,Long,20359.00,20329.50,-59
2026-07-20,MNQ,Long,20369.75,20308.00,-123.50
2026-07-21,MNQ,Short,20288.25,20254.25,68
2026-07-21,MES,Long,5412.00,5405.75,-31.25
2026-07-21,MYM,Long,40312.00,40385.00,36.50
2026-07-21,MES,Short,5409.25,5386.25,115
2026-07-21,MES,Short,5408.00,5390.75,86.25
2026-07-21,MNQ,Long,20344.50,20314.75,-59.50
2026-07-21,MES,Long,5414.75,5406.75,-40
2026-07-21,MNQ,Long,20295.50,20326.50,62
2026-07-22,MNQ,Long,20278.25,20253.25,-50
2026-07-22,MYM,Short,40358.00,40283.00,37.50
2026-07-22,MES,Short,5408.00,5391.25,83.75
2026-07-22,MES,Long,5393.50,5417.75,121.25
2026-07-22,MES,Long,5394.25,5402.50,41.25
2026-07-22,MES,Long,5407.75,5431.00,116.25
2026-07-23,MYM,Long,40419.00,40684.00,132.50
2026-07-23,MNQ,Long,20279.75,20242.50,-74.50
2026-07-23,MNQ,Long,20229.00,20258.50,59
2026-07-23,MES,Long,5408.50,5383.50,-125
2026-07-23,MNQ,Long,20229.00,20281.25,104.50
2026-07-23,MES,Long,5415.75,5427.00,56.25
2026-07-23,MES,Short,5403.25,5390.25,65
2026-07-24,MNQ,Long,20173.25,20243.00,139.50
2026-07-24,MNQ,Long,20200.75,20238.75,76
2026-07-24,MYM,Long,40423.00,40548.00,62.50
2026-07-24,MYM,Short,40401.00,40159.00,121
2026-07-24,MES,Short,5403.50,5379.75,118.75
2026-07-27,MNQ,Long,20242.00,20285.25,86.50
2026-07-27,MES,Short,5395.25,5370.25,125
2026-07-27,MNQ,Long,20212.25,20148.50,-127.50
2026-07-27,MNQ,Short,20203.50,20164.75,77.50
2026-07-27,MNQ,Long,20244.25,20177.50,-133.50
2026-07-27,MNQ,Long,20198.00,20221.00,46
2026-07-27,MES,Short,5399.75,5411.50,-58.75
2026-07-28,MYM,Short,40353.00,40241.00,56
2026-07-28,MYM,Long,40453.00,40569.00,58
2026-07-28,MNQ,Short,20231.00,20267.75,-73.50
2026-07-29,MES,Short,5422.50,5413.25,46.25
2026-07-29,MES,Long,5417.25,5423.50,31.25
2026-07-29,MNQ,Long,20192.25,20210.75,37
2026-07-29,MES,Long,5420.25,5406.50,-68.75
2026-07-29,MES,Long,5412.50,5425.00,62.50
2026-07-30,MES,Short,5415.75,5406.00,48.75
2026-07-30,MES,Long,5418.50,5446.25,138.75
2026-07-30,MNQ,Short,20172.75,20144.50,56.50
2026-07-30,MES,Long,5407.75,5432.25,122.50
2026-07-30,MNQ,Short,20209.75,20260.25,-101
2026-07-30,MNQ,Short,20204.00,20150.00,108
2026-07-30,MES,Long,5410.75,5434.00,116.25
2026-07-30,MNQ,Long,20238.00,20289.75,103.50
2026-07-30,MES,Short,5413.25,5436.00,-113.75
2026-07-30,MNQ,Long,20188.00,20254.25,132.50
2026-07-30,MNQ,Short,20187.25,20122.25,130
2026-07-30,MYM,Short,40251.00,40421.00,-85
2026-07-30,MYM,Long,40337.00,40193.00,-72
2026-07-31,MYM,Short,40379.00,40484.00,-52.50
2026-07-31,MNQ,Long,20223.00,20242.50,39
2026-07-31,MNQ,Long,20213.75,20184.00,-59.50
2026-07-31,MES,Short,5412.50,5390.00,112.50
2026-08-03,MNQ,Short,20293.00,20313.75,-41.50
2026-08-03,MYM,Long,40374.00,40444.00,35
2026-08-03,MES,Long,5396.50,5426.25,148.75
2026-08-03,MES,Long,5393.50,5380.50,-65
2026-08-03,MES,Long,5407.25,5424.50,86.25
2026-08-03,MYM,Long,40390.00,40507.00,58.50
2026-08-03,MYM,Short,40470.00,40309.00,80.50
2026-08-03,MYM,Long,40428.00,40594.00,83
2026-08-04,MES,Short,5414.25,5394.50,98.75
2026-08-04,MNQ,Short,20258.00,20227.50,61
2026-08-04,MNQ,Long,20261.75,20223.25,-77
2026-08-04,MNQ,Short,20301.75,20249.00,105.50
2026-08-06,MES,Long,5420.75,5440.75,100
2026-08-06,MYM,Long,40522.00,40597.00,37.50
2026-08-06,MNQ,Long,20339.00,20360.75,43.50
2026-08-06,MNQ,Long,20315.00,20248.75,-132.50
2026-08-06,MNQ,Short,20317.75,20349.50,-63.50
2026-08-07,MNQ,Short,20349.00,20377.75,-57.50
2026-08-07,MNQ,Short,20350.50,20310.25,80.50
2026-08-07,MES,Long,5426.75,5417.25,-47.50
2026-08-07,MNQ,Long,20385.50,20422.75,74.50
2026-08-07,MES,Short,5436.25,5450.00,-68.75
2026-08-07,MES,Long,5435.50,5451.00,77.50
2026-08-07,MNQ,Long,20339.00,20372.00,66
2026-08-07,MYM,Long,40479.00,40663.00,92
2026-08-10,MES,Short,5446.00,5465.75,-98.75
2026-08-10,MNQ,Long,20370.25,20426.00,111.50
2026-08-10,MYM,Long,40445.00,40513.00,34
2026-08-10,MNQ,Short,20405.00,20345.00,120
2026-08-10,MNQ,Long,20379.75,20355.25,-49
2026-08-10,MNQ,Long,20408.25,20426.50,36.50
2026-08-10,MES,Short,5448.00,5422.25,128.75
2026-08-10,MNQ,Short,20410.00,20385.00,50
2026-08-10,MNQ,Long,20396.75,20329.00,-135.50
2026-08-10,MYM,Short,40382.00,40472.00,-45
2026-08-10,MNQ,Short,20386.25,20333.50,105.50
2026-08-10,MES,Long,5437.50,5461.50,120
2026-08-10,MNQ,Short,20388.75,20350.25,77
2026-08-10,MES,Long,5435.25,5410.25,-125
