Date,Symbol,Direction,Entry,Exit,PnL
2026-02-02,NQ,Long,19319.75,19307.25,-250
2026-02-02,MNQ,Long,19292.50,19176.25,-232.50
2026-02-02,ES,Long,5294.25,5306.50,612.50
2026-02-03,MES,Long,5285.00,5331.25,231.25
2026-02-03,ES,Short,5288.00,5275.50,625
2026-02-03,MNQ,Short,19272.75,19349.50,-153.50
2026-02-03,MNQ,Short,19262.50,19368.50,-212
2026-02-05,NQ,Long,19221.50,19231.25,195
2026-02-05,MNQ,Short,19196.25,19322.50,-252.50
2026-02-05,MNQ,Long,19194.50,19044.25,-300.50
2026-02-05,MNQ,Long,19216.25,19139.75,-153
2026-02-05,MES,Short,5266.75,5313.75,-235
2026-02-06,ES,Short,5251.25,5245.25,300
2026-02-06,NQ,Long,19174.00,19203.25,585
2026-02-06,MNQ,Long,19188.50,19056.75,-263.50
2026-02-06,ES,Long,5253.00,5262.50,475
2026-02-06,ES,Long,5254.00,5249.75,-212.50
2026-02-09,MES,Short,5230.00,5261.50,-157.50
2026-02-09,MNQ,Short,19057.75,18911.75,292
2026-02-09,MNQ,Short,19045.75,19191.25,-291
2026-02-09,ES,Short,5229.00,5229.00,0
2026-02-12,MNQ,Short,18970.25,19078.00,-215.50
2026-02-12,ES,Short,5202.25,5195.75,325
2026-02-12,ES,Long,5195.75,5203.50,387.50
2026-02-13,MES,Long,5197.75,5159.75,-190
2026-02-13,ES,Short,5194.00,5199.50,-275
2026-02-13,MNQ,Short,18944.25,19045.00,-201.50
2026-02-17,NQ,Long,18814.25,18799.00,-305
2026-02-17,MNQ,Long,18815.50,19077.00,523
2026-02-18,MES,Short,5162.50,5209.50,-235
2026-02-18,MES,Short,5156.75,5114.50,211.25
2026-02-18,MNQ,Short,18807.00,18955.25,-296.50
2026-02-19,MNQ,Long,18809.25,18659.25,-300
2026-02-19,ES,Short,5159.50,5151.25,412.50
2026-02-19,MNQ,Short,18781.00,18902.75,-243.50
2026-02-23,MNQ,Long,18750.00,18848.25,196.50
2026-02-23,ES,Short,5148.50,5138.75,487.50
2026-02-23,ES,Short,5144.00,5133.75,512.50
2026-02-23,MES,Short,5140.75,5167.50,-133.75
2026-02-25,ES,Long,5142.75,5150.50,387.50
2026-02-25,NQ,Short,18773.25,18743.50,595
2026-02-25,MNQ,Short,18762.00,18493.25,537.50
2026-02-26,ES,Short,5150.75,5143.00,387.50
2026-02-26,MNQ,Long,18792.25,18969.75,355
2026-02-26,MNQ,Long,18770.00,18967.75,395.50
2026-02-26,MNQ,Long,18754.25,18978.00,447.50
2026-02-26,ES,Long,5142.00,5148.50,325
2026-02-27,ES,Long,5153.00,5162.75,487.50
2026-02-27,NQ,Long,18764.75,18796.00,625
2026-02-27,MNQ,Short,18758.00,18901.50,-287
2026-02-27,MNQ,Short,18766.00,18516.00,500
2026-03-02,MNQ,Long,18824.50,18934.00,219
2026-03-02,NQ,Long,18804.00,18834.00,600
2026-03-02,NQ,Short,18824.00,18838.75,-295
2026-03-02,MES,Short,5159.00,5114.50,222.50
2026-03-04,NQ,Short,18890.75,18903.25,-250
2026-03-04,MES,Long,5170.00,5210.00,200
2026-03-04,MNQ,Short,18870.25,18631.00,478.50
2026-03-04,NQ,Long,18862.00,18885.00,460
2026-03-04,MNQ,Short,18880.50,18658.75,443.50
2026-03-05,MNQ,Short,18910.75,18723.00,375.50
2026-03-05,MES,Long,5180.50,5180.50,0
2026-03-05,MNQ,Short,18916.75,18916.75,0
2026-03-05,ES,Short,5185.75,5191.50,-287.50
2026-03-06,ES,Short,5191.00,5185.25,287.50
2026-03-06,MES,Long,5186.25,5186.25,0
2026-03-06,ES,Long,5190.50,5196.50,300
2026-03-06,ES,Long,5194.00,5202.75,437.50
2026-03-09,ES,Short,5218.25,5213.00,262.50
2026-03-09,ES,Long,5220.50,5224.25,187.50
2026-03-09,NQ,Long,19047.25,19031.75,-310
2026-03-09,ES,Short,5218.75,5211.50,362.50
2026-03-09,ES,Short,5214.75,5210.25,225
2026-03-10,NQ,Short,19072.75,19052.25,410
2026-03-10,MES,Short,5235.25,5269.75,-172.50
2026-03-10,ES,Short,5230.50,5223.00,375
2026-03-10,MNQ,Long,19053.50,19242.50,378
2026-03-10,ES,Long,5228.50,5235.75,362.50
2026-03-11,MNQ,Short,19109.50,18827.50,564
2026-03-11,MNQ,Short,19134.50,18915.50,438
2026-03-12,ES,Short,5251.50,5245.25,312.50
2026-03-12,MNQ,Short,19153.25,19058.25,190
2026-03-12,MNQ,Long,19154.00,19042.00,-224
2026-03-13,MNQ,Short,19208.75,19325.00,-232.50
2026-03-13,MES,Long,5260.75,5229.25,-157.50
2026-03-13,ES,Long,5263.25,5269.50,312.50
2026-03-16,NQ,Long,19344.25,19337.75,-130
2026-03-16,MNQ,Short,19342.75,19411.25,-137
2026-03-16,MNQ,Long,19343.00,19206.75,-272.50
2026-03-16,MNQ,Short,19358.50,19587.75,-458.50
2026-03-16,MNQ,Long,19352.25,19256.75,-191
2026-03-16,MNQ,Long,19346.75,19434.25,175
2026-03-16,ES,Short,5299.25,5301.75,-125
2026-03-16,MNQ,Short,19356.25,19403.25,-94
2026-03-18,MES,Short,5325.25,5294.75,152.50
2026-03-18,MNQ,Short,19435.50,19562.75,-254.50
2026-03-18,NQ,Short,19430.25,19463.00,-655
2026-03-18,MNQ,Short,19428.75,19349.50,158.50
2026-03-18,ES,Long,5333.75,5320.25,-675
2026-03-18,MNQ,Short,19455.75,19483.00,-54.50
2026-03-18,ES,Short,5335.25,5335.25,0
2026-03-18,MNQ,Short,19437.50,19480.50,-86
2026-03-18,MNQ,Long,19444.00,19318.00,-252
2026-03-19,NQ,Long,19498.00,19500.50,50
2026-03-19,MNQ,Long,19470.00,19536.75,133.50
2026-03-19,MNQ,Long,19493.00,19379.75,-226.50
2026-03-19,MES,Short,5339.25,5339.25,0
2026-03-20,MNQ,Long,19512.75,19391.00,-243.50
2026-03-20,MNQ,Short,19530.50,19671.50,-282
2026-03-20,MES,Long,5359.50,5316.50,-215
2026-03-20,MNQ,Short,19539.50,19505.75,67.50
2026-03-20,MES,Short,5353.00,5331.25,108.75
2026-03-20,MNQ,Long,19552.00,19468.25,-167.50
2026-03-20,MNQ,Short,19531.50,19622.50,-182
2026-03-20,MES,Short,5355.50,5400.00,-222.50
2026-03-23,MES,Short,5394.00,5443.25,-246.25
2026-03-23,MNQ,Long,19663.25,19539.75,-247
2026-03-23,MES,Short,5388.75,5388.75,0
2026-03-24,MNQ,Long,19721.00,19803.00,164
2026-03-24,ES,Short,5409.25,5406.00,162.50
2026-03-24,MES,Long,5409.25,5365.00,-221.25
2026-03-25,MNQ,Long,19781.00,19706.25,-149.50
2026-03-25,MES,Short,5420.75,5449.00,-141.25
2026-03-26,MES,Long,5429.75,5443.25,67.50
2026-03-26,MES,Long,5425.75,5406.00,-98.75
2026-03-26,MNQ,Long,19787.00,19731.50,-111
2026-03-26,MNQ,Short,19788.50,19721.75,133.50
2026-03-30,MNQ,Long,19952.50,19833.25,-238.50
2026-03-30,MES,Short,5472.00,5443.25,143.75
2026-03-30,MNQ,Short,19940.00,20080.50,-281
2026-03-30,MES,Long,5475.50,5504.50,145
2026-03-30,NQ,Short,19935.50,19963.00,-550
2026-03-31,ES,Long,5477.75,5471.50,-312.50
2026-03-31,MES,Short,5485.75,5516.25,-152.50
2026-03-31,MNQ,Short,19977.25,19895.50,163.50
2026-03-31,MNQ,Long,19964.50,19889.50,-150
2026-03-31,MES,Short,5482.00,5499.75,-88.75
2026-03-31,MNQ,Long,19972.75,19913.00,-119.50
2026-04-01,ES,Short,5485.50,5491.75,-312.50
2026-04-01,MES,Long,5484.50,5499.75,76.25
2026-04-01,MNQ,Short,20029.50,20084.75,-110.50
2026-04-06,MNQ,Short,20121.25,20053.75,135
2026-04-06,MNQ,Long,20113.25,19956.00,-314.50
2026-04-06,MNQ,Short,20138.50,20283.25,-289.50
2026-04-06,ES,Short,5520.50,5519.00,75
2026-04-07,ES,Long,5520.00,5513.75,-312.50
2026-04-07,ES,Short,5520.50,5529.75,-462.50
2026-04-07,MES,Short,5525.00,5525.00,0
2026-04-07,MES,Short,5528.75,5561.50,-163.75
2026-04-07,ES,Long,5529.25,5523.00,-312.50
2026-04-07,MNQ,Short,20157.75,20084.25,147
2026-04-08,MNQ,Long,20171.50,20144.00,-55
2026-04-08,ES,Long,5525.00,5517.00,-400
2026-04-08,MES,Short,5529.00,5562.75,-168.75
2026-04-08,MES,Long,5522.75,5549.75,135
2026-04-08,MNQ,Long,20163.00,20120.25,-85.50
2026-04-08,MNQ,Long,20165.50,19915.25,-500.50
2026-04-08,MNQ,Long,20152.25,20088.25,-128
2026-04-08,ES,Long,5527.75,5521.50,-312.50
2026-04-09,MNQ,Short,20150.00,20179.00,-58
2026-04-09,MES,Long,5533.00,5505.50,-137.50
2026-04-09,MNQ,Short,20166.50,20256.50,-180
2026-04-10,MNQ,Long,20178.25,20239.00,121.50
2026-04-10,MNQ,Long,20186.50,20031.75,-309.50
2026-04-10,NQ,Short,20165.75,20173.00,-145
2026-04-10,MES,Long,5537.00,5500.00,-185
2026-04-10,MNQ,Short,20165.50,20219.25,-107.50
2026-04-13,MNQ,Short,20219.00,20167.50,103
2026-04-13,MNQ,Short,20215.25,20163.00,104.50
2026-04-13,MES,Long,5537.75,5564.25,132.50
2026-04-14,MNQ,Long,20212.00,20212.00,0
2026-04-14,MNQ,Long,20185.25,20218.50,66.50
2026-04-14,MNQ,Short,20193.25,20261.25,-136
2026-04-14,MNQ,Short,20205.25,20127.00,156.50
2026-04-15,MNQ,Short,20186.50,20152.75,67.50
2026-04-15,MNQ,Long,20199.50,20140.75,-117.50
2026-04-16,MNQ,Long,20213.75,20056.25,-315
2026-04-16,MNQ,Short,20217.00,20188.25,57.50
2026-04-17,NQ,Long,20190.25,20188.00,-45
2026-04-17,MES,Short,5537.00,5592.00,-275
2026-04-17,NQ,Long,20179.00,20187.50,170
2026-04-21,MES,Short,5536.75,5513.25,117.50
2026-04-21,MES,Short,5533.50,5585.50,-260
2026-04-22,MNQ,Short,20170.50,20104.25,132.50
2026-04-22,MES,Short,5531.00,5552.50,-107.50
2026-04-22,MNQ,Short,20172.75,20307.50,-269.50
2026-04-23,MNQ,Long,20175.25,20223.50,96.50
2026-04-23,MES,Short,5531.75,5558.50,-133.75
2026-04-23,MNQ,Long,20197.25,20049.75,-295
2026-04-24,MNQ,Long,20166.00,20166.00,0
2026-04-24,MNQ,Long,20201.50,20264.25,125.50
2026-04-24,MES,Long,5538.50,5490.75,-238.75
2026-04-24,MES,Short,5540.00,5558.00,-90
2026-04-27,MNQ,Short,20203.00,20166.00,74
2026-04-27,MNQ,Short,20180.25,20098.50,163.50
2026-04-27,MES,Long,5534.75,5482.75,-260
2026-04-27,MES,Long,5538.75,5487.00,-258.75
2026-04-27,MNQ,Long,20163.00,20222.75,119.50
2026-04-27,MES,Short,5531.50,5509.50,110
2026-04-28,MES,Long,5530.00,5479.00,-255
2026-04-28,MES,Long,5538.75,5554.75,80
2026-04-28,NQ,Long,20185.25,20169.75,-310
2026-04-28,MES,Short,5531.75,5581.25,-247.50
2026-04-28,ES,Short,5531.00,5529.25,87.50
2026-04-30,MES,Short,5536.00,5578.00,-210
2026-04-30,MES,Long,5534.25,5561.50,136.25
2026-04-30,MES,Short,5539.25,5555.50,-81.25
2026-05-01,MNQ,Long,20215.25,20268.75,107
2026-05-01,NQ,Long,20217.50,20204.75,-255
2026-05-01,NQ,Long,20212.75,20205.75,-140
2026-05-01,MES,Short,5544.25,5588.50,-221.25
2026-05-01,MES,Short,5538.25,5573.25,-175
2026-05-01,MNQ,Short,20178.00,20325.00,-294
2026-05-01,MNQ,Short,20200.00,20113.75,172.50
2026-05-01,NQ,Long,20181.00,20170.00,-220
2026-05-04,MNQ,Short,20237.75,20170.75,134
2026-05-04,MNQ,Long,20239.75,20275.75,72
2026-05-04,MNQ,Short,20248.75,20306.75,-116
2026-05-05,NQ,Short,20252.00,20243.00,180
2026-05-05,NQ,Short,20263.00,20257.00,120
2026-05-05,MNQ,Short,20263.00,20389.25,-252.50
2026-05-05,MES,Short,5552.75,5526.00,133.75
2026-05-05,MNQ,Long,20230.75,20138.75,-184
2026-05-05,MES,Short,5551.50,5528.25,116.25
2026-05-06,MNQ,Short,20254.75,20197.50,114.50
2026-05-06,MES,Short,5556.25,5523.50,163.75
2026-05-06,MNQ,Long,20278.00,20198.50,-159
2026-05-06,MNQ,Long,20264.00,20173.25,-181.50
2026-05-07,NQ,Long,20315.75,20308.75,-140
2026-05-07,MES,Short,5569.75,5557.75,60
2026-05-07,MNQ,Long,20274.75,20230.25,-89
2026-05-07,MES,Short,5559.50,5528.50,155
2026-05-08,ES,Long,5571.00,5573.75,137.50
2026-05-08,MNQ,Long,20320.75,20407.75,174
2026-05-08,MNQ,Short,20324.00,20453.25,-258.50
2026-05-08,MES,Short,5574.75,5609.00,-171.25
2026-05-08,ES,Short,5570.00,5568.25,87.50
2026-05-08,MES,Short,5572.00,5541.25,153.75
2026-05-08,MNQ,Long,20338.00,20213.25,-249.50
2026-05-11,MNQ,Long,20397.00,20296.50,-201
2026-05-11,MNQ,Short,20390.25,20313.75,153
2026-05-11,MES,Short,5603.00,5646.25,-216.25
2026-05-11,MNQ,Long,20401.75,20275.25,-253
2026-05-11,MES,Short,5593.50,5580.50,65
2026-05-12,ES,Long,5613.25,5607.50,-287.50
2026-05-12,MES,Long,5612.25,5580.75,-157.50
2026-05-12,MNQ,Long,20450.25,20296.25,-308
2026-05-12,ES,Short,5607.75,5613.00,-262.50
2026-05-12,MNQ,Short,20448.75,20448.75,0
2026-05-12,MNQ,Long,20427.00,20338.00,-178
2026-05-12,MNQ,Long,20457.00,20328.50,-257
2026-05-12,MNQ,Long,20465.75,20414.75,-102
2026-05-12,MNQ,Long,20455.25,20519.50,128.50
2026-05-14,MNQ,Long,20548.25,20581.50,66.50
2026-05-14,MES,Long,5627.25,5659.25,160
2026-05-15,MES,Short,5645.25,5687.50,-211.25
2026-05-15,NQ,Long,20561.25,20523.75,-750
2026-05-19,ES,Short,5695.00,5686.00,450
2026-05-20,MNQ,Short,20845.25,21007.50,-324.50
2026-05-20,MNQ,Short,20848.25,21051.25,-406
2026-05-21,ES,Long,5727.25,5727.25,0
2026-05-26,ES,Long,5811.50,5823.75,612.50
2026-05-26,MES,Short,5821.25,5821.25,0
2026-05-27,MNQ,Short,21290.00,21011.75,556.50
2026-05-27,ES,Short,5840.75,5830.00,537.50
2026-05-29,NQ,Short,21401.25,21369.00,645
2026-06-01,MNQ,Short,21610.75,21610.75,0
2026-06-02,ES,Long,5946.25,5938.75,-375
2026-06-03,NQ,Short,21746.00,21711.50,690
2026-06-03,MNQ,Long,21755.00,21963.75,417.50
2026-06-04,NQ,Long,21823.25,21806.00,-345
2026-06-05,NQ,Short,21867.50,21867.50,0
2026-06-05,NQ,Short,21863.00,21874.75,-235
2026-06-05,NQ,Short,21877.75,21844.50,665
2026-06-08,MES,Long,6045.50,6093.25,238.75
2026-06-08,NQ,Long,22043.00,22027.50,-310
2026-06-09,MNQ,Long,22109.00,22009.50,-199
2026-06-09,MNQ,Short,22090.75,22298.25,-415
2026-06-09,MNQ,Short,22083.50,21958.50,250
2026-06-10,MNQ,Short,22134.00,22013.25,241.50
2026-06-10,MNQ,Long,22145.50,22046.00,-199
2026-06-11,NQ,Short,22167.75,22181.50,-275
2026-06-11,MNQ,Short,22166.25,22166.25,0
2026-06-11,ES,Short,6083.50,6070.00,675
2026-06-12,MNQ,Long,22232.00,22479.25,494.50
2026-06-12,ES,Short,6093.50,6100.75,-362.50
2026-06-15,ES,Long,6130.25,6137.50,362.50
2026-06-15,ES,Short,6131.50,6121.00,525
2026-06-15,ES,Short,6133.75,6120.00,687.50
2026-06-17,MNQ,Short,22398.50,22398.50,0
2026-06-17,ES,Short,6148.25,6156.00,-387.50
2026-06-18,ES,Long,6148.75,6160.25,575
2026-06-18,ES,Short,6156.25,6163.25,-350
2026-06-22,ES,Short,6172.00,6163.75,412.50
2026-06-22,ES,Short,6174.25,6166.50,387.50
2026-06-23,MES,Short,6180.00,6180.00,0
2026-06-24,MNQ,Long,22547.50,22658.75,222.50
2026-06-25,MNQ,Long,22540.75,22743.75,406
2026-06-26,MNQ,Long,22533.75,22688.25,309
2026-06-26,MNQ,Long,22547.00,22442.50,-209
2026-06-29,MNQ,Short,22540.25,22712.75,-345
2026-06-29,MES,Long,6182.25,6130.25,-260
2026-06-30,MNQ,Long,22536.75,22357.00,-359.50
2026-07-01,MNQ,Short,22546.00,22757.50,-423
2026-07-01,ES,Long,6181.50,6190.50,450
2026-07-01,ES,Long,6184.75,6200.75,800
2026-07-01,ES,Long,6178.75,6195.00,812.50
2026-07-01,NQ,Long,22532.00,22586.75,1095
2026-07-02,MNQ,Long,22533.75,22378.50,-310.50
2026-07-02,ES,Short,6175.50,6132.75,2137.50
2026-07-02,MNQ,Short,22515.25,22669.25,-308
2026-07-02,ES,Short,6172.50,6152.25,1012.50
2026-07-06,NQ,Long,22508.00,22554.50,930
2026-07-06,MNQ,Short,22513.50,22729.75,-432.50
2026-07-06,MNQ,Short,22501.00,22233.25,535.50
2026-07-06,MNQ,Long,22501.25,22838.00,673.50
2026-07-06,ES,Long,6166.00,6182.50,825
2026-07-07,MNQ,Long,22502.50,22362.50,-280
2026-07-07,ES,Short,6168.50,6175.25,-337.50
2026-07-08,ES,Long,6158.50,6150.50,-400
2026-07-08,MNQ,Short,22476.25,22674.75,-397
2026-07-09,ES,Short,6156.75,6146.50,512.50
2026-07-09,ES,Long,6165.25,6158.25,-350
2026-07-09,NQ,Long,22452.75,22495.25,850
2026-07-10,MNQ,Long,22460.25,22772.00,623.50
2026-07-10,NQ,Short,22469.50,22365.00,2090
2026-07-10,ES,Short,6155.50,6138.25,862.50
2026-07-10,ES,Long,6160.50,6176.75,812.50
2026-07-10,MNQ,Long,22438.75,22298.75,-280
2026-07-13,ES,Short,6153.75,6158.00,-212.50
2026-07-13,MNQ,Long,22450.50,22323.50,-254
2026-07-14,MNQ,Short,22412.75,22239.50,346.50
2026-07-14,ES,Long,6148.75,6161.00,612.50
2026-07-14,ES,Long,6150.75,6159.25,425
2026-07-14,NQ,Long,22419.25,22453.75,690
2026-07-14,MNQ,Short,22442.75,22578.25,-271
2026-07-15,ES,Short,6145.75,6154.00,-412.50
2026-07-15,ES,Long,6146.00,6169.75,1187.50
2026-07-16,ES,Short,6152.75,6140.25,625
2026-07-16,ES,Long,6153.50,6145.75,-387.50
2026-07-16,MNQ,Short,22422.25,22229.50,385.50
2026-07-16,ES,Long,6145.25,6159.25,700
2026-07-16,ES,Long,6148.00,6161.75,687.50
2026-07-17,MNQ,Short,22404.75,22623.00,-436.50
2026-07-17,MNQ,Long,22434.00,22679.00,490
2026-07-17,ES,Long,6142.25,6159.50,862.50
2026-07-17,NQ,Short,22418.50,22369.75,975
2026-07-20,MNQ,Short,22433.50,22602.50,-338
2026-07-20,MNQ,Short,22439.50,22439.50,0
2026-07-20,MES,Long,6146.00,6096.25,-248.75
2026-07-20,NQ,Short,22433.25,22377.75,1110
2026-07-20,MNQ,Short,22446.00,22576.00,-260
2026-07-21,MNQ,Short,22454.25,22215.50,477.50
2026-07-21,MNQ,Long,22444.00,22771.25,654.50
2026-07-22,ES,Short,6150.00,6159.50,-475
2026-07-22,MNQ,Long,22441.25,22679.75,477
2026-07-22,NQ,Short,22467.50,22487.50,-400
2026-07-22,ES,Long,6153.50,6163.50,500
2026-07-22,ES,Short,6157.75,6146.25,575
2026-07-23,MNQ,Short,22449.25,22165.25,568
2026-07-23,ES,Long,6161.75,6168.75,350
2026-07-24,ES,Long,6158.00,6178.75,1037.50
2026-07-24,ES,Long,6162.00,6172.00,500
2026-07-24,MNQ,Long,22452.25,22772.25,640
2026-07-27,ES,Long,6173.50,6167.00,-325
2026-07-27,ES,Long,6180.75,6172.00,-437.50
2026-07-27,ES,Short,6177.00,6159.75,862.50
2026-07-29,MNQ,Long,22589.50,22373.25,-432.50
2026-07-29,ES,Short,6189.00,6168.75,1012.50
2026-07-29,ES,Short,6187.50,6195.75,-412.50
2026-07-29,MNQ,Long,22590.50,22590.50,0
2026-07-29,NQ,Long,22590.25,22630.00,795
2026-07-30,ES,Short,6203.50,6191.25,612.50
2026-07-30,ES,Long,6194.50,6216.00,1075
2026-07-30,MNQ,Long,22606.50,22606.50,0
2026-07-30,MNQ,Short,22602.25,22837.50,-470.50
2026-08-03,ES,Long,6238.75,6251.50,637.50
2026-08-03,MNQ,Short,22739.00,22503.00,472
2026-08-03,ES,Short,6239.75,6245.25,-275
2026-08-04,MES,Short,6245.00,6295.75,-253.75
2026-08-04,ES,Short,6239.25,6247.50,-412.50
2026-08-04,MNQ,Short,22781.25,22453.25,656
2026-08-04,MES,Short,6239.25,6283.00,-218.75
2026-08-04,MNQ,Long,22756.25,23053.25,594
2026-08-05,ES,Short,6260.25,6267.25,-350
2026-08-05,NQ,Short,22819.00,22763.50,1110
2026-08-05,ES,Long,6258.00,6250.25,-387.50
2026-08-05,ES,Short,6260.25,6266.75,-325
2026-08-05,NQ,Short,22814.50,22769.00,910
2026-08-06,ES,Short,6269.75,6269.75,0
2026-08-06,ES,Short,6262.00,6254.50,375
2026-08-06,MNQ,Long,22851.75,22748.50,-206.50
2026-08-06,ES,Long,6261.50,6284.50,1150
2026-08-07,ES,Long,6281.00,6294.75,687.50
2026-08-07,NQ,Long,22883.25,22936.00,1055
2026-08-07,MNQ,Long,22888.50,22725.00,-327
2026-08-07,MNQ,Short,22861.50,23076.50,-430
2026-08-10,MNQ,Long,22998.00,22790.25,-415.50
2026-08-10,MNQ,Long,23009.00,23271.75,525.50
2026-08-11,MES,Short,6323.75,6386.50,-313.75
2026-08-11,NQ,Long,23041.00,23080.25,785
