Date,Symbol,Direction,Entry,Exit,PnL
2026-04-28,MNQ,Long,19429.00,19392.75,-72.50
2026-04-28,MNQ,Long,19428.75,19395.75,-66
2026-04-29,MNQ,Long,19385.50,19358.50,-54
2026-04-29,MNQ,Long,19395.75,19328.00,-135.50
2026-04-29,MES,Long,5394.25,5402.00,38.75
2026-04-29,MNQ,Long,19384.00,19404.00,40
2026-04-29,MNQ,Long,19359.75,19307.75,-104
2026-04-29,M2K,Long,2179.70,2574.90,79.04
2026-04-30,MNQ,Long,19414.00,19348.25,-131.50
2026-04-30,MNQ,Short,19378.75,19419.00,-80.50
2026-04-30,MNQ,Long,19365.50,19335.00,-61
2026-04-30,MNQ,Short,19404.25,19376.75,55
2026-04-30,MES,Long,5392.75,5374.50,-91.25
2026-04-30,M2K,Long,2171.90,1658.20,-102.74
2026-05-01,MNQ,Long,19361.25,19306.50,-109.50
2026-05-01,M2K,Long,2182.70,1734.20,-89.70
2026-05-01,M2K,Long,2179.20,1736.90,-88.46
2026-05-01,MNQ,Short,19396.75,19439.50,-85.50
2026-05-01,MNQ,Long,19400.00,19349.75,-100.50
2026-05-01,MES,Long,5423.25,5440.25,85
2026-05-01,MNQ,Short,19337.25,19298.00,78.50
2026-05-01,MNQ,Short,19378.00,19427.50,-99
2026-05-01,MNQ,Short,19355.75,19330.75,50
2026-05-01,MNQ,Short,19389.25,19359.25,60
2026-05-01,MNQ,Short,19350.25,19390.75,-81
2026-05-01,MNQ,Long,19360.50,19304.75,-111.50
2026-05-04,MES,Long,5422.00,5409.00,-65
2026-05-04,MES,Short,5422.00,5414.00,40
2026-05-04,MES,Long,5437.50,5416.00,-107.50
2026-05-04,MNQ,Short,19366.50,19324.00,85
2026-05-04,MNQ,Short,19341.00,19323.25,35.50
2026-05-04,MNQ,Short,19346.50,19396.25,-99.50
2026-05-04,MNQ,Short,19395.00,19360.25,69.50
2026-05-04,MNQ,Short,19341.50,19399.75,-116.50
2026-05-04,MNQ,Short,19377.00,19421.00,-88
2026-05-04,MNQ,Long,19370.00,19408.75,77.50
2026-05-05,MNQ,Long,19413.75,19367.00,-93.50
2026-05-05,MNQ,Long,19422.50,19400.75,-43.50
2026-05-05,MNQ,Short,19424.75,19456.00,-62.50
2026-05-05,MNQ,Long,19368.75,19327.75,-82
2026-05-05,MNQ,Short,19422.25,19379.00,86.50
2026-05-05,MES,Long,5419.50,5436.25,83.75
2026-05-05,MNQ,Long,19408.50,19340.00,-137
2026-05-05,MNQ,Short,19387.75,19410.00,-44.50
2026-05-05,MES,Long,5427.00,5436.00,45
2026-05-05,MNQ,Long,19436.50,19373.75,-125.50
2026-05-05,M2K,Long,2178.30,2578.50,80.04
2026-05-06,MES,Short,5428.75,5452.25,-117.50
2026-05-06,MNQ,Short,19393.25,19377.00,32.50
2026-05-06,MNQ,Long,19361.75,19410.00,96.50
2026-05-06,MNQ,Short,19395.75,19356.00,79.50
2026-05-06,M2K,Short,2184.00,1897.40,57.32
2026-05-06,M2K,Long,2178.70,2617.40,87.74
2026-05-06,M2K,Long,2179.40,1539.80,-127.92
2026-05-06,MES,Long,5438.75,5411.25,-137.50
2026-05-06,MES,Long,5429.25,5412.50,-83.75
2026-05-07,MNQ,Short,19421.75,19390.50,62.50
2026-05-07,MNQ,Long,19427.00,19403.25,-47.50
2026-05-07,MNQ,Long,19482.00,19501.25,38.50
2026-05-07,MNQ,Long,19431.75,19379.75,-104
2026-05-07,MNQ,Short,19484.00,19535.00,-102
2026-05-07,MNQ,Long,19478.00,19435.50,-85
2026-05-08,MNQ,Long,19393.50,19329.75,-127.50
2026-05-08,MNQ,Short,19426.00,19479.25,-106.50
2026-05-08,M2K,Long,2181.50,2689.00,101.50
2026-05-08,MNQ,Long,19400.25,19417.00,33.50
2026-05-08,M2K,Long,2176.80,1947.10,-45.94
2026-05-08,MNQ,Short,19430.25,19498.75,-137
2026-05-08,MES,Short,5449.75,5466.00,-81.25
2026-05-08,MNQ,Short,19437.25,19490.25,-106
2026-05-08,M2K,Short,2174.50,2872.90,-139.68
2026-05-08,MNQ,Short,19438.75,19405.50,66.50
2026-05-08,MNQ,Long,19395.50,19353.25,-84.50
2026-05-08,MNQ,Short,19406.50,19434.75,-56.50
2026-05-11,MES,Long,5468.25,5460.00,-41.25
2026-05-11,MNQ,Short,19436.25,19386.50,99.50
2026-05-11,MNQ,Long,19451.00,19426.75,-48.50
2026-05-11,MNQ,Short,19465.25,19509.75,-89
2026-05-11,MES,Short,5460.75,5447.50,66.25
2026-05-11,MNQ,Short,19444.25,19479.00,-69.50
2026-05-11,MES,Long,5468.00,5449.50,-92.50
2026-05-11,M2K,Short,2186.10,2847.20,-132.22
2026-05-12,M2K,Long,2178.80,1920.30,-51.70
2026-05-12,MES,Long,5458.75,5477.00,91.25
2026-05-12,MES,Long,5473.75,5446.25,-137.50
2026-05-12,MES,Long,5464.75,5477.00,61.25
2026-05-12,MNQ,Long,19487.75,19445.00,-85.50
2026-05-12,MES,Long,5464.00,5482.00,90
2026-05-12,MNQ,Long,19444.50,19411.25,-66.50
2026-05-12,MNQ,Long,19480.00,19443.25,-73.50
2026-05-13,M2K,Long,2178.40,1660.00,-103.68
2026-05-13,MNQ,Long,19427.75,19362.75,-130
2026-05-13,MNQ,Short,19450.25,19479.00,-57.50
2026-05-13,MNQ,Short,19424.50,19402.25,44.50
2026-05-13,MNQ,Short,19416.25,19449.50,-66.50
2026-05-13,MNQ,Long,19450.50,19391.25,-118.50
2026-05-13,MNQ,Long,19396.50,19366.75,-59.50
2026-05-14,MNQ,Short,19432.50,19461.25,-57.50
2026-05-14,MNQ,Long,19460.50,19413.75,-93.50
2026-05-14,MNQ,Short,19440.75,19466.75,-52
2026-05-14,MNQ,Short,19456.00,19483.00,-54
2026-05-14,MES,Short,5469.75,5455.75,70
2026-05-14,MNQ,Long,19417.75,19446.25,57
2026-05-14,MES,Short,5467.50,5450.75,83.75
2026-05-14,MNQ,Long,19485.50,19465.25,-40.50
2026-05-15,MNQ,Short,19397.25,19454.50,-114.50
2026-05-15,MNQ,Short,19407.25,19440.00,-65.50
2026-05-15,MES,Long,5459.50,5444.00,-77.50
2026-05-15,MNQ,Long,19394.00,19337.25,-113.50
2026-05-15,MNQ,Short,19401.50,19347.75,107.50
2026-05-18,M2K,Long,2192.30,1989.10,-40.64
2026-05-18,MNQ,Short,19431.75,19386.25,91
2026-05-18,MNQ,Long,19442.00,19398.00,-88
2026-05-18,MNQ,Short,19456.25,19500.50,-88.50
2026-05-18,MES,Short,5463.25,5452.25,55
2026-05-19,MNQ,Short,19482.25,19516.25,-68
2026-05-19,MNQ,Long,19499.75,19434.25,-131
2026-05-19,MNQ,Short,19537.75,19565.75,-56
2026-05-19,MNQ,Short,19521.25,19580.25,-118
2026-05-19,MNQ,Long,19500.00,19431.25,-137.50
2026-05-19,MNQ,Short,19524.00,19581.50,-115
2026-05-20,MNQ,Long,19551.00,19603.00,104
2026-05-20,MNQ,Long,19585.75,19521.00,-129.50
2026-05-20,MNQ,Long,19585.25,19620.25,70
2026-05-20,MNQ,Short,19566.75,19546.25,41
2026-05-20,MNQ,Short,19577.25,19541.00,72.50
2026-05-20,MES,Short,5481.75,5492.00,-51.25
2026-05-20,MNQ,Short,19588.25,19619.75,-63
2026-05-21,MES,Long,5483.50,5494.50,55
2026-05-21,MES,Short,5485.25,5502.50,-86.25
2026-05-21,MNQ,Short,19501.25,19555.75,-109
2026-05-21,MNQ,Long,19526.75,19496.25,-61
2026-05-21,MNQ,Long,19538.75,19492.25,-93
2026-05-22,MNQ,Short,19557.50,19528.50,58
2026-05-22,MNQ,Long,19520.00,19545.75,51.50
2026-05-22,MNQ,Short,19584.00,19635.00,-102
2026-05-22,M2K,Long,2203.60,2696.00,98.48
2026-05-22,MNQ,Short,19575.50,19622.75,-94.50
2026-05-22,M2K,Long,2204.90,2360.90,31.20
2026-05-25,MNQ,Long,19551.75,19518.75,-66
2026-05-25,M2K,Short,2210.50,1856.90,70.72
2026-05-25,MES,Long,5475.25,5482.25,35
2026-05-25,MNQ,Long,19603.25,19537.50,-131.50
2026-05-25,M2K,Long,2205.70,2566.80,72.22
2026-05-25,MNQ,Long,19568.00,19535.25,-65.50
2026-05-26,M2K,Long,2207.50,2513.00,61.10
2026-05-26,MNQ,Short,19625.00,19597.50,55
2026-05-26,MNQ,Short,19591.75,19647.75,-112
2026-05-26,MNQ,Short,19605.00,19632.50,-55
2026-05-26,MNQ,Long,19613.25,19651.50,76.50
2026-05-26,MES,Long,5466.50,5439.75,-133.75
2026-05-27,MNQ,Short,19627.00,19600.75,52.50
2026-05-27,MNQ,Long,19647.00,19600.00,-94
2026-05-27,MNQ,Long,19600.25,19535.75,-129
2026-05-27,MNQ,Long,19603.00,19563.75,-78.50
2026-05-27,M2K,Long,2205.90,2589.60,76.74
2026-05-27,MNQ,Long,19613.75,19547.00,-133.50
2026-05-27,MNQ,Long,19644.00,19677.25,66.50
2026-05-27,MNQ,Long,19604.25,19567.00,-74.50
2026-05-27,MNQ,Short,19597.75,19658.25,-121
2026-05-27,MES,Long,5466.00,5445.00,-105
2026-05-27,MNQ,Short,19641.00,19601.25,79.50
2026-05-27,MNQ,Long,19584.50,19554.25,-60.50
2026-05-27,M2K,Long,2202.50,1684.80,-103.54
2026-05-27,MNQ,Long,19620.25,19569.00,-102.50
2026-05-27,M2K,Long,2200.10,1607.10,-118.60
2026-05-27,MES,Long,5454.75,5427.25,-137.50
2026-05-27,MES,Long,5455.75,5463.50,38.75
2026-05-27,MNQ,Short,19627.75,19690.75,-126
2026-05-28,MNQ,Short,19695.75,19721.50,-51.50
2026-05-28,M2K,Short,2196.80,2603.90,-81.42
2026-05-28,M2K,Short,2200.40,2816.60,-123.24
2026-05-28,MES,Long,5456.50,5445.50,-55
2026-05-29,MNQ,Short,19638.25,19678.00,-79.50
2026-05-29,MNQ,Long,19614.00,19659.50,91
2026-05-29,MES,Long,5456.75,5474.25,87.50
2026-05-29,MES,Short,5446.75,5470.50,-118.75
2026-05-29,MNQ,Long,19640.00,19682.75,85.50
2026-05-29,M2K,Long,2197.00,2392.90,39.18
2026-05-29,MNQ,Long,19600.25,19552.50,-95.50
2026-05-29,MNQ,Long,19602.00,19580.75,-42.50
2026-06-01,MES,Short,5451.75,5436.75,75
2026-06-01,MNQ,Long,19611.50,19574.25,-74.50
2026-06-01,MES,Long,5455.25,5441.75,-67.50
2026-06-01,MNQ,Short,19600.25,19570.00,60.50
2026-06-02,MNQ,Long,19586.50,19632.75,92.50
2026-06-02,MES,Short,5461.00,5444.50,82.50
2026-06-02,MNQ,Long,19540.50,19519.25,-42.50
2026-06-02,MNQ,Long,19588.50,19607.50,38
2026-06-02,M2K,Short,2200.90,1660.30,108.12
2026-06-02,MNQ,Short,19539.00,19562.00,-46
2026-06-02,M2K,Short,2202.90,1697.60,101.06
2026-06-02,M2K,Short,2204.10,2602.30,-79.64
2026-06-02,MNQ,Short,19533.50,19555.25,-43.50
2026-06-02,MNQ,Long,19549.25,19592.25,86
2026-06-02,MES,Short,5449.00,5437.50,57.50
2026-06-02,MNQ,Long,19565.25,19600.75,71
2026-06-02,MNQ,Short,19559.00,19609.25,-100.50
2026-06-02,MNQ,Long,19534.25,19484.75,-99
2026-06-02,MNQ,Long,19601.00,19620.00,38
2026-06-02,MNQ,Long,19580.00,19597.50,35
2026-06-02,MNQ,Long,19587.25,19533.25,-108
2026-06-02,MNQ,Long,19569.25,19543.00,-52.50
2026-06-02,MNQ,Long,19532.00,19489.50,-85
2026-06-02,MNQ,Long,19559.75,19584.50,49.50
2026-06-03,MES,Long,5459.50,5481.50,110
2026-06-03,MNQ,Long,19559.50,19612.00,105
2026-06-03,MES,Long,5461.25,5476.25,75
2026-06-03,MES,Long,5452.00,5463.00,55
2026-06-03,MNQ,Long,19547.25,19509.25,-76
2026-06-03,M2K,Long,2194.50,1975.40,-43.82
2026-06-03,MNQ,Long,19515.75,19483.50,-64.50
2026-06-03,MNQ,Short,19497.00,19524.00,-54
2026-06-03,MES,Long,5446.50,5429.50,-85
2026-06-03,MNQ,Long,19551.25,19568.25,34
2026-06-04,MNQ,Short,19501.75,19571.00,-138.50
2026-06-04,MNQ,Short,19511.50,19574.50,-126
2026-06-04,MNQ,Short,19453.00,19399.00,108
2026-06-04,MNQ,Long,19462.25,19485.25,46
2026-06-04,M2K,Long,2200.00,2553.90,70.78
2026-06-04,M2K,Short,2195.20,2822.60,-125.48
2026-06-05,MES,Long,5465.00,5449.25,-78.75
2026-06-05,MES,Long,5455.75,5436.25,-97.50
2026-06-05,MES,Long,5459.25,5436.25,-115
2026-06-05,MNQ,Short,19471.00,19507.50,-73
2026-06-05,MNQ,Short,19534.25,19580.75,-93
2026-06-05,MNQ,Long,19531.00,19467.75,-126.50
2026-06-05,M2K,Long,2202.90,1515.10,-137.56
2026-06-05,MNQ,Short,19486.75,19522.75,-72
2026-06-08,MES,Long,5474.00,5457.00,-85
2026-06-08,MNQ,Short,19463.50,19501.75,-76.50
2026-06-08,MNQ,Short,19504.25,19557.50,-106.50
2026-06-08,MNQ,Short,19508.50,19573.25,-129.50
2026-06-08,MNQ,Short,19489.50,19556.25,-133.50
2026-06-08,MNQ,Short,19504.00,19528.00,-48
2026-06-08,MNQ,Short,19514.25,19486.50,55.50
2026-06-08,MNQ,Long,19468.00,19443.50,-49
2026-06-09,MNQ,Short,19434.25,19479.50,-90.50
2026-06-09,MES,Short,5458.75,5479.75,-105
2026-06-09,MNQ,Long,19452.00,19409.75,-84.50
2026-06-09,MNQ,Long,19458.50,19488.00,59
2026-06-09,MNQ,Long,19425.50,19385.50,-80
2026-06-09,MNQ,Long,19437.25,19480.25,86
2026-06-09,M2K,Long,2205.60,2465.70,52.02
2026-06-09,MNQ,Long,19450.00,19413.75,-72.50
2026-06-09,MNQ,Short,19424.25,19488.75,-129
2026-06-10,MNQ,Long,19469.00,19431.00,-76
2026-06-10,MNQ,Short,19475.75,19508.50,-65.50
2026-06-10,MNQ,Long,19517.00,19477.75,-78.50
2026-06-10,M2K,Long,2210.60,2552.90,68.46
2026-06-10,MNQ,Long,19458.75,19435.00,-47.50
2026-06-10,MNQ,Short,19489.25,19466.50,45.50
2026-06-10,M2K,Short,2211.50,2675.00,-92.70
2026-06-10,MNQ,Short,19475.75,19543.25,-135
2026-06-10,M2K,Short,2209.40,2780.50,-114.22
2026-06-11,MNQ,Long,19503.00,19482.75,-40.50
2026-06-11,M2K,Short,2201.20,1736.20,93
2026-06-11,MES,Short,5469.00,5462.50,32.50
2026-06-11,MNQ,Long,19461.50,19508.00,93
2026-06-11,MNQ,Short,19478.75,19544.25,-131
2026-06-11,MNQ,Short,19470.25,19428.25,84
2026-06-11,MNQ,Short,19439.00,19402.00,74
2026-06-12,MNQ,Long,19504.25,19439.75,-129
2026-06-12,MES,Short,5463.75,5490.75,-135
2026-06-12,MNQ,Short,19463.00,19488.75,-51.50
2026-06-12,MES,Short,5464.75,5476.00,-56.25
2026-06-12,MES,Long,5466.00,5447.50,-92.50
2026-06-15,MNQ,Short,19481.50,19503.25,-43.50
2026-06-15,M2K,Long,2206.80,1899.60,-61.44
2026-06-15,MNQ,Short,19459.25,19425.75,67
2026-06-15,MNQ,Long,19465.00,19510.50,91
2026-06-15,MNQ,Short,19485.00,19516.25,-62.50
2026-06-15,MES,Short,5457.50,5480.75,-116.25
2026-06-16,MNQ,Short,19433.50,19487.00,-107
2026-06-16,MNQ,Long,19371.25,19303.25,-136
2026-06-16,MES,Short,5461.00,5439.50,107.50
2026-06-16,MNQ,Short,19382.25,19421.25,-78
2026-06-17,MNQ,Long,19438.25,19473.75,71
2026-06-17,MNQ,Long,19428.75,19403.75,-50
2026-06-17,M2K,Long,2210.90,2537.40,65.30
2026-06-17,MNQ,Short,19452.00,19506.00,-108
2026-06-17,MES,Short,5448.50,5459.75,-56.25
2026-06-18,MNQ,Long,19472.25,19436.25,-72
2026-06-18,M2K,Short,2213.80,2596.20,-76.48
2026-06-18,M2K,Short,2209.40,2714.20,-100.96
2026-06-18,M2K,Long,2214.30,1878.40,-67.18
2026-06-19,MNQ,Short,19488.25,19463.00,50.50
2026-06-19,MES,Long,5448.25,5421.00,-136.25
2026-06-19,MNQ,Short,19459.50,19526.00,-133
2026-06-19,M2K,Long,2215.00,2413.80,39.76
2026-06-19,MNQ,Long,19472.00,19423.50,-97
2026-06-22,M2K,Short,2224.40,2687.90,-92.70
2026-06-22,MNQ,Long,19533.75,19562.75,58
2026-06-22,MNQ,Long,19498.00,19432.00,-132
2026-06-22,MNQ,Long,19514.50,19473.00,-83
2026-06-22,MES,Long,5438.25,5416.25,-110
2026-06-22,MNQ,Long,19498.00,19471.00,-54
2026-06-22,MNQ,Long,19537.75,19556.75,38
2026-06-22,MNQ,Long,19506.50,19473.50,-66
2026-06-22,MNQ,Short,19539.50,19570.75,-62.50
2026-06-22,M2K,Short,2221.90,2513.80,-58.38
2026-06-23,M2K,Long,2215.20,2751.30,107.22
2026-06-23,MNQ,Long,19467.75,19512.25,89
2026-06-23,MNQ,Long,19478.25,19446.25,-64
2026-06-23,MNQ,Short,19509.50,19551.50,-84
2026-06-23,MNQ,Long,19448.00,19396.25,-103.50
2026-06-23,MNQ,Long,19475.75,19435.25,-81
2026-06-23,MNQ,Long,19500.75,19480.00,-41.50
2026-06-23,MNQ,Long,19462.75,19486.00,46.50
2026-06-23,MES,Long,5443.25,5416.00,-136.25
2026-06-24,MNQ,Short,19506.25,19535.75,-59
2026-06-24,MNQ,Long,19537.50,19560.25,45.50
2026-06-24,M2K,Short,2223.00,2790.90,-113.58
2026-06-24,MNQ,Long,19518.75,19558.75,80
2026-06-24,MNQ,Short,19524.25,19570.50,-92.50
2026-06-24,MNQ,Long,19525.75,19469.50,-112.50
2026-06-24,MNQ,Long,19545.50,19561.50,32
2026-06-24,MNQ,Long,19547.75,19510.25,-75
2026-06-24,MES,Short,5443.00,5429.50,67.50
2026-06-24,MNQ,Long,19533.50,19573.50,80
2026-06-24,MNQ,Short,19541.00,19516.25,49.50
2026-06-24,MNQ,Short,19525.50,19587.75,-124.50
2026-06-25,MNQ,Short,19496.25,19516.25,-40
2026-06-25,MNQ,Short,19504.75,19468.50,72.50
2026-06-25,MNQ,Long,19485.50,19430.50,-110
2026-06-25,MNQ,Long,19529.00,19492.00,-74
2026-06-25,MNQ,Short,19472.25,19420.75,103
2026-06-25,MES,Long,5455.50,5470.00,72.50
2026-06-25,MES,Long,5447.00,5424.25,-113.75
2026-06-25,MNQ,Long,19496.50,19473.00,-47
2026-06-25,M2K,Short,2226.50,1710.50,103.20
2026-06-25,M2K,Short,2226.70,1986.90,47.96
2026-06-26,MNQ,Short,19456.50,19481.25,-49.50
2026-06-26,MNQ,Long,19466.00,19513.75,95.50
2026-06-26,MNQ,Short,19460.00,19406.75,106.50
2026-06-26,M2K,Short,2223.40,1891.90,66.30
2026-06-26,MNQ,Short,19446.00,19431.75,28.50
2026-06-26,M2K,Short,2225.90,1927.60,59.66
2026-06-29,MES,Short,5456.25,5444.00,61.25
2026-06-29,MNQ,Long,19480.75,19425.75,-110
2026-06-29,MNQ,Long,19447.50,19410.50,-74
2026-06-29,MNQ,Short,19443.00,19411.25,63.50
2026-06-29,MNQ,Long,19440.00,19393.25,-93.50
2026-06-29,MES,Long,5459.00,5441.25,-88.75
2026-06-29,MNQ,Long,19490.75,19438.00,-105.50
2026-06-30,M2K,Short,2220.20,2746.40,-105.24
2026-06-30,MNQ,Long,19475.75,19429.75,-92
2026-06-30,MNQ,Short,19506.25,19536.50,-60.50
2026-06-30,MES,Long,5485.00,5457.00,-140
2026-07-01,MNQ,Short,19515.75,19538.25,-45
2026-07-01,MNQ,Long,19475.25,19406.25,-138
2026-07-01,MNQ,Short,19466.25,19499.50,-66.50
2026-07-01,MNQ,Long,19482.25,19443.50,-77.50
2026-07-01,MNQ,Short,19458.75,19412.00,93.50
2026-07-01,MNQ,Long,19469.00,19428.50,-81
2026-07-01,MNQ,Short,19473.50,19453.75,39.50
2026-07-01,MNQ,Short,19472.25,19453.25,38
2026-07-01,MNQ,Short,19479.50,19430.00,99
2026-07-01,MNQ,Long,19483.00,19440.00,-86
2026-07-01,MNQ,Short,19504.00,19558.00,-108
2026-07-02,MNQ,Long,19473.25,19417.75,-111
2026-07-02,MNQ,Long,19490.00,19431.75,-116.50
2026-07-02,MNQ,Short,19507.75,19483.00,49.50
2026-07-02,M2K,Short,2234.00,1769.20,92.96
2026-07-02,MES,Short,5486.75,5470.00,83.75
2026-07-02,MNQ,Long,19477.25,19455.75,-43
2026-07-02,MNQ,Long,19516.50,19476.75,-79.50
2026-07-02,M2K,Long,2233.40,2657.30,84.78
2026-07-03,MNQ,Long,19451.25,19503.75,105
2026-07-03,MNQ,Long,19420.50,19385.25,-70.50
2026-07-03,MNQ,Short,19477.75,19543.50,-131.50
2026-07-03,MES,Long,5493.75,5502.50,43.75
2026-07-03,MNQ,Long,19447.00,19497.25,100.50
2026-07-03,MNQ,Long,19433.00,19412.25,-41.50
2026-07-03,MNQ,Long,19440.50,19409.75,-61.50
2026-07-03,MES,Long,5501.50,5476.75,-123.75
2026-07-03,MNQ,Short,19447.50,19489.50,-84
2026-07-06,MNQ,Short,19427.75,19450.75,-46
2026-07-06,MNQ,Short,19460.00,19528.50,-137
2026-07-06,M2K,Long,2231.90,2446.50,42.92
2026-07-06,M2K,Long,2235.90,1577.60,-131.66
2026-07-06,MNQ,Long,19402.75,19450.50,95.50
2026-07-06,MNQ,Long,19443.50,19374.00,-139
2026-07-06,MNQ,Short,19462.50,19519.25,-113.50
2026-07-06,MNQ,Long,19395.75,19437.50,83.50
2026-07-06,MNQ,Long,19423.75,19372.25,-103
2026-07-06,MES,Short,5480.25,5492.50,-61.25
2026-07-06,MNQ,Short,19419.25,19406.50,25.50
2026-07-07,MNQ,Long,19401.50,19452.00,101
2026-07-07,MES,Long,5494.75,5468.75,-130
2026-07-07,MNQ,Short,19435.75,19406.00,59.50
2026-07-07,MNQ,Long,19450.25,19391.75,-117
2026-07-08,MNQ,Long,19378.50,19337.00,-83
2026-07-08,MNQ,Short,19333.00,19364.75,-63.50
2026-07-08,MNQ,Long,19337.50,19311.50,-52
2026-07-08,MNQ,Long,19363.50,19404.75,82.50
2026-07-08,MNQ,Short,19362.50,19342.00,41
2026-07-08,M2K,Long,2234.70,2031.80,-40.58
2026-07-08,MNQ,Long,19386.50,19413.75,54.50
2026-07-09,MNQ,Short,19366.25,19333.75,65
2026-07-09,M2K,Long,2239.60,1588.70,-130.18
2026-07-09,MNQ,Short,19322.00,19376.00,-108
2026-07-09,MNQ,Long,19362.25,19409.25,94
2026-07-09,MNQ,Long,19362.75,19404.25,83
2026-07-09,MNQ,Short,19317.75,19378.50,-121.50
2026-07-09,MNQ,Short,19376.75,19431.00,-108.50
